"Country Name","Year","DeathRate"
"Chile",2017,21.4404458547368
"Chile",2018,20.0080015710526
"Chile",2019,20.6587485536842
"Chile",2020,17.5674473184211
"China, Hong Kong SAR",1955,27.0155090026316
"China, Hong Kong SAR",1956,42.6947307157895
"China, Hong Kong SAR",1957,35.9794036194737
"China, Hong Kong SAR",1958,43.0903315773684
"China, Hong Kong SAR",1959,51.3764748736842
"China, Hong Kong SAR",1960,51.8298737294737
"China, Hong Kong SAR",1961,35.0785255605263
"China, Hong Kong SAR",1962,33.1611640631579
"China, Hong Kong SAR",1963,40.6238675457895
"China, Hong Kong SAR",1964,44.1670988768421
"China, Hong Kong SAR",1965,33.0573115957895
"China, Hong Kong SAR",1966,45.0086147610526
"China, Hong Kong SAR",1967,36.5733079205263
"China, Hong Kong SAR",1968,56.3712205378947
"China, Hong Kong SAR",1969,32.9133623721053
"China, Hong Kong SAR",1970,61.5307626136842
"China, Hong Kong SAR",1971,38.6801014036842
"China, Hong Kong SAR",1972,44.987382538421
"China, Hong Kong SAR",1973,44.3633088821053
"China, Hong Kong SAR",1974,46.90265467
"China, Hong Kong SAR",1975,53.1614461152632
"China, Hong Kong SAR",1976,62.978282098421
"China, Hong Kong SAR",1977,57.7721339536842
"China, Hong Kong SAR",1978,30.9507823242105
"China, Hong Kong SAR",1979,57.4198757410526
"China, Hong Kong SAR",1980,51.2129725952632
"China, Hong Kong SAR",1981,37.4572228842105
"China, Hong Kong SAR",1982,25.4742037589474
"China, Hong Kong SAR",1983,31.3423353005263
"China, Hong Kong SAR",1984,29.5625194842105
"China, Hong Kong SAR",1985,42.5427246152632
"China, Hong Kong SAR",1986,46.0636839084211
"China, Hong Kong SAR",1987,37.9051624505263
"China, Hong Kong SAR",1988,37.1596574110526
"China, Hong Kong SAR",1989,35.3120654663158
"China, Hong Kong SAR",1990,41.9529241642105
"China, Hong Kong SAR",1991,45.2233409626316
"China, Hong Kong SAR",1992,42.990911128421
"China, Hong Kong SAR",1993,32.3356839415789
"China, Hong Kong SAR",1994,38.3037823989474
"China, Hong Kong SAR",1995,37.3631954515789
"China, Hong Kong SAR",1996,33.6038663968421
"China, Hong Kong SAR",1997,28.9374868594737
"China, Hong Kong SAR",1998,41.4209291073684
"China, Hong Kong SAR",1999,34.6444691726316
"China, Hong Kong SAR",2000,34.9318587710526
"China, Hong Kong SAR",2001,34.4529836178947
"China, Hong Kong SAR",2002,34.0276970557895
"China, Hong Kong SAR",2003,38.3221649331579
"China, Hong Kong SAR",2004,45.31069417
"China, Hong Kong SAR",2005,40.9909183678947
"China, Hong Kong SAR",2006,36.8736322605263
"China, Hong Kong SAR",2007,33.3539519952632
"China, Hong Kong SAR",2008,28.9769211068421
"China, Hong Kong SAR",2009,32.9659108252632
"China, Hong Kong SAR",2010,32.2976120494737
"China, Hong Kong SAR",2011,26.3930289210526
"China, Hong Kong SAR",2012,25.8240454578947
"China, Hong Kong SAR",2013,30.5121183121053
"China, Hong Kong SAR",2014,27.9268011
"China, Hong Kong SAR",2015,28.8507316936842
"China, Hong Kong SAR",2016,27.381176248421
"China, Hong Kong SAR",2017,24.8497583947368
"Colombia",1953,2.48873148105263
"Colombia",1954,4.78476443421053
"Colombia",1955,3.02870216894737
"Colombia",1956,2.68936919105263
"Colombia",1957,2.39357501578947
"Colombia",1958,5.76520112157895
"Colombia",1959,7.86425353368421
"Colombia",1960,7.56102244210526
"Colombia",1961,9.30544646473684
"Colombia",1962,11.2185210073684
"Colombia",1963,11.2871758705263
"Colombia",1964,11.8277650547368
"Colombia",1965,14.6374337573684
"Colombia",1966,14.0638417421053
"Colombia",1967,16.3158033115789
"Colombia",1968,10.60839343
"Colombia",1969,8.42688325631579
"Colombia",1972,9.55203222578947
"Colombia",1974,9.97486658315789
"Colombia",1975,8.84438567894737
"Colombia",1976,9.57767442842105
"Colombia",1977,7.56661783578947
"Colombia",1984,9.65246150894737
"Colombia",1985,10.3274434647368
"Colombia",1986,7.82188037263158
"Colombia",1987,7.29876009789474
"Colombia",1988,7.98503377210526
"Colombia",1989,6.68574465263158
"Colombia",1990,6.78242491105263
"Colombia",1991,6.76503270368421
"Colombia",1992,7.30158772368421
"Colombia",1993,7.65862681789474
"Colombia",1994,8.84179242368421
"Colombia",1995,7.84714110473684
"Colombia",1996,8.30451801736842
"Colombia",1997,8.24918679473684
"Colombia",1998,12.7009402473684
"Colombia",1999,13.1730387426316
"Colombia",2000,13.63682586
"Colombia",2001,13.3827949110526
"Colombia",2002,12.1929372326316
"Colombia",2003,12.0214061394737
"Colombia",2004,13.1653804105263
"Colombia",2005,11.4238119068421
"Colombia",2006,11.7903885878947
"Colombia",2007,11.1714483973684
"Colombia",2008,11.0367652936842
"Colombia",2009,11.0761424757895
"Colombia",2010,10.0321907315789
"Colombia",2011,9.68076007631579
"Colombia",2012,9.9931291531579
"Colombia",2013,9.67440518473684
"Colombia",2014,10.0202876321053
"Colombia",2015,10.8328090736842
"Colombia",2016,10.9286343489474
"Colombia",2017,11.6325022684211
"Colombia",2018,12.2918868242105
"Colombia",2019,11.8095714347368
"Colombia",2020,11.5212111363158
"Costa Rica",1961,12.9416024615789
"Costa Rica",1962,5.45414814789474
"Costa Rica",1963,8.33647726368421
"Costa Rica",1964,8.07952316842105
"Costa Rica",1965,6.93645367631579
"Costa Rica",1966,11.0663852847368
"Costa Rica",1967,10.1851415742105
"Costa Rica",1968,7.30397642736842
"Costa Rica",1969,7.75990974789474
"Costa Rica",1970,9.62191757157895
"Costa Rica",1971,12.7748009257895
"Costa Rica",1972,11.3209717084211
"Costa Rica",1973,13.4998970026316
"Costa Rica",1974,9.0423042331579
"Costa Rica",1975,12.2350184584211
"Costa Rica",1976,18.7057445957895
"Costa Rica",1977,12.3314480405263
"Costa Rica",1978,9.34544866473684
"Costa Rica",1979,9.45576105578947
"Costa Rica",1980,15.9135259652632
"Costa Rica",1981,10.6648133205263
"Costa Rica",1982,10.6439278542105
"Costa Rica",1983,14.6836749331579
"Costa Rica",1984,11.7688386911765
"Costa Rica",1985,10.9829163242105
"Costa Rica",1986,16.1227024942105
"Costa Rica",1987,12.8364313331579
"Costa Rica",1988,15.3026471863158
"Costa Rica",1989,13.2790519136842
"Costa Rica",1990,15.8281359273684
"Costa Rica",1991,10.1777203973684
"Costa Rica",1992,12.1085725178947
"Costa Rica",1993,16.7336741894737
"Costa Rica",1994,13.1081941421053
"Costa Rica",1995,11.8250532063158
"Costa Rica",1996,15.0427276510526
"Costa Rica",1997,12.3490253536842
"Costa Rica",1998,14.85166539
"Costa Rica",1999,14.0832840715789
"Costa Rica",2000,14.5189217647368
"Costa Rica",2001,12.0585324826316
"Costa Rica",2002,15.7893843536842
"Costa Rica",2003,18.6949598478947
"Costa Rica",2004,16.0145678905263
"Costa Rica",2005,12.7930053431579
"Costa Rica",2006,15.5718929205263
"Costa Rica",2007,11.1054173021053
"Costa Rica",2008,11.2838131978947
"Costa Rica",2009,11.96367617
"Costa Rica",2010,12.7984970910526
"Costa Rica",2011,13.5941867357895
"Costa Rica",2012,12.4985660157895
"Costa Rica",2013,13.8765399484211
"Costa Rica",2014,10.8969158910526
"Costa Rica",2015,12.39029285
"Costa Rica",2016,13.0457019626316
"Costa Rica",2017,10.0998547036842
"Costa Rica",2018,14.3657915684211
"Costa Rica",2019,14.7351510984211
"Costa Rica",2020,12.81364454
"Croatia",1985,63.1114544847368
"Croatia",1986,60.52003351
"Croatia",1987,67.35984612
"Croatia",1988,66.7934402978947
"Croatia",1989,63.2752463052632
"Croatia",1990,69.5445812442105
"Croatia",1991,60.098725311579
"Croatia",1992,61.1109453336842
"Croatia",1993,60.4906238031579
"Croatia",1994,62.8732492794737
"Croatia",1995,53.4828151326316
"Croatia",1996,63.5389024294737
"Croatia",1997,59.4391470968421
"Croatia",1998,67.0357937652632
"Croatia",1999,61.1616081636842
"Croatia",2000,62.2257479168421
"Croatia",2001,49.7764219931579
"Croatia",2002,53.8321195536842
"Croatia",2003,49.0277123642105
"Croatia",2004,53.4573637657895
"Croatia",2005,46.6072025036842
"Croatia",2006,41.9566453594737
"Croatia",2007,43.1638351652632
"Croatia",2008,47.637584841579
"Croatia",2009,45.6102280447368
"Croatia",2010,42.88632083
"Croatia",2011,39.0015513457895
"Croatia",2012,42.3742273263158
"Croatia",2013,36.4363572721053
"Croatia",2014,39.4228414336842
"Croatia",2015,41.3921534384211
"Croatia",2016,38.2418965173684
"Croatia",2017,35.260305908421
"Croatia",2019,33.96924065
"Croatia",2020,31.0534932326316
"Cuba",1964,49.3062048436842
"Cuba",1968,55.8322115868421
"Cuba",1969,49.893977898421
"Cuba",1970,43.5369016236842
"Cuba",1971,46.6846059968421
"Cuba",1972,53.9289057768421
"Cuba",1973,53.429812481579
"Cuba",1974,62.4246727731579
"Cuba",1975,61.7113499663158
"Cuba",1976,62.8648160078947
"Cuba",1977,64.3724330363158
"Cuba",1992,64.0524868442105
"Cuba",1993,70.5773024073684
"Cuba",1994,63.6058630510526
"Cuba",1995,61.5247420589474
"Cuba",1996,54.6543694168421
"Cuba",1997,53.801485358421
"Cuba",1998,55.6426381273684
"Cuba",1999,52.4974122336842
"Cuba",2000,46.9332309752632
"Cuba",2001,42.3248629984211
"Cuba",2002,40.7488926142105
"Cuba",2003,38.3449590936842
"Cuba",2004,37.4006019231579
"Cuba",2005,35.5572222521053
"Cuba",2006,35.2874125494737
"Cuba",2007,33.3781893778947
"Cuba",2008,33.9277446905263
"Cuba",2009,35.7837272505263
"Cuba",2010,36.9384468
"Cuba",2011,37.1272755626316
"Cuba",2012,36.8145740705263
"Cuba",2013,35.3182109531579
"Cuba",2014,33.7011772994737
"Cuba",2015,35.9085744047368
"Cuba",2016,33.4144626810526
"Cuba",2017,35.5047469178947
"Cuba",2018,33.7628408121053
"Cuba",2019,32.6818906326316
"Cuba",2020,36.1387033552632
"Cyprus",1999,0.269968926470588
"Cyprus",2000,1.16624362823529
"Cyprus",2004,1.59838899736842
"Cyprus",2005,4.02224087473684
"Cyprus",2006,4.72254865842105
"Cyprus",2007,5.94506018473684
"Cyprus",2008,9.60417154
"Cyprus",2009,8.62798846263158
"Cyprus",2010,9.88326965947368
"Cyprus",2011,8.33568532
"Cyprus",2012,6.5315051768421
"Cyprus",2013,9.77934397263158
"Cyprus",2014,8.79267484894737
"Cyprus",2015,7.65693194052632
"Cyprus",2016,7.33929020368421
"Cyprus",2017,7.26155767
"Cyprus",2018,8.43426914105263
"Cyprus",2019,8.70062107789474
"Cyprus",2020,5.60820297578947
"Czechia",1986,64.2932672636842
"Czechia",1987,55.9392207873684
"Czechia",1988,56.0778139873684
"Czechia",1989,55.8550814394737
"Czechia",1990,60.3297844910526
"Czechia",1991,52.8274276463158
"Czechia",1992,54.2443263147368
"Czechia",1993,51.5221783878947
"Czechia",1994,50.9324776736842
"Czechia",1995,45.4115537489474
"Czechia",1996,42.1701526268421
"Czechia",1997,40.7216498857895
"Czechia",1998,39.3288282426316
"Czechia",1999,42.2149830242105
"Czechia",2000,39.5054144694737
"Czechia",2001,40.0011546647368
"Czechia",2002,37.289775911579
"Czechia",2003,42.9994563389474
"Czechia",2004,36.2494984336842
"Czechia",2005,35.3173464157895
"Czechia",2006,30.8175496121053
"Czechia",2007,29.2817955889474
"Czechia",2008,30.6777382147368
"Czechia",2009,31.3978661336842
"Czechia",2010,31.1919709294737
"Czechia",2011,31.9318763047368
"Czechia",2012,34.75991356
"Czechia",2013,32.3161817194737
"Czechia",2014,30.6099857594737
"Czechia",2015,29.1289325347368
"Czechia",2016,26.9439205521053
"Czechia",2017,28.6408409052632
"Czechia",2018,27.7460838915789
"Czechia",2019,24.2271382957895
"Czechia",2020,25.9649822952632
"Czechia",2021,25.6234732252632
"Denmark",1951,51.6300818835294
"Denmark",1952,53.4810279168421
"Denmark",1953,56.8590985673684
"Denmark",1954,58.0272149105263
"Denmark",1955,57.8606483631579
"Denmark",1956,55.4066387157895
"Denmark",1957,53.9739278373684
"Denmark",1958,50.4205318926316
"Denmark",1959,52.7163142352632
"Denmark",1960,47.3910277605263
"Denmark",1961,41.5024104157895
"Denmark",1962,48.3050098678947
"Denmark",1963,47.1006122168421
"Denmark",1964,51.8450086173684
"Denmark",1965,44.5503520047368
"Denmark",1966,42.1581762147368
"Denmark",1967,40.4910514910526
"Denmark",1968,47.9576723157895
"Denmark",1969,47.88135701
"Denmark",1970,48.7835488157895
"Denmark",1971,56.6182113731579
"Denmark",1972,54.4787154421053
"Denmark",1973,54.9895100757895
"Denmark",1974,62.88575761
"Denmark",1975,55.1160271605263
"Denmark",1976,53.0056756742105
"Denmark",1977,53.5297272573684
"Denmark",1978,54.1845644905263
"Denmark",1979,55.6227680442105
"Denmark",1980,71.2540267089474
"Denmark",1981,66.5825978405263
"Denmark",1982,63.1441646173684
"Denmark",1983,64.0761188636842
"Denmark",1984,62.60933794
"Denmark",1985,62.1447211336842
"Denmark",1986,59.9013769168421
"Denmark",1987,61.1345477242105
"Denmark",1988,56.6656144573684
"Denmark",1989,60.3742423621053
"Denmark",1990,55.1004070668421
"Denmark",1991,50.5459853405263
"Denmark",1992,50.9355391894737
"Denmark",1993,50.9056110242105
"Denmark",1994,44.2634716410526
"Denmark",1995,41.74736687
"Denmark",1996,39.9558827131579
"Denmark",1997,38.4993676257895
"Denmark",1998,32.5793858121053
"Denmark",1999,31.9063916157895
"Denmark",2000,32.6194107573684
"Denmark",2001,32.8541475268421
"Denmark",2002,30.6235418068421
"Denmark",2003,27.9168737705263
"Denmark",2004,27.9158321173684
"Denmark",2005,29.3291000210526
"Denmark",2006,29.2138879957895
"Denmark",2007,24.5651856778947
"Denmark",2008,24.988786338421
"Denmark",2009,25.2097115310526
"Denmark",2010,22.5651866910526
"Denmark",2011,21.9971259010526
"Denmark",2012,24.85128152
"Denmark",2013,23.8445831526316
"Denmark",2014,23.5631837842105
"Denmark",2015,20.9610221221053
"Denmark",2016,21.8249365536842
"Denmark",2017,22.2885081968421
"Denmark",2018,21.6374558257895
"Denmark",2019,23.4827829615789
"Denmark",2020,21.0089318121053
"Dominica",1961,0
"Dominica",1962,0
"Dominica",1967,0
"Dominica",1968,0
"Dominica",1969,0
"Dominica",1970,0
"Dominica",1971,0
"Dominica",1972,0
"Dominica",1973,0
"Dominica",1974,0
"Dominica",1975,0
"Dominica",1976,0
"Dominica",1977,0
"Dominica",1978,0
"Dominica",1979,0
"Dominica",1980,0
"Dominica",1981,0
"Dominica",1982,0
"Dominica",1983,0
"Dominica",1984,0
"Dominica",1985,0
"Dominica",1986,0
"Dominica",1987,0
"Dominica",1988,0
"Dominica",1989,0
"Dominica",1990,0
"Dominica",1991,0
"Dominica",1992,0
"Dominica",1993,0
"Dominica",1994,0
"Dominica",1995,0
"Dominica",1996,0
"Dominica",1997,0
"Dominica",1998,0
"Dominica",1999,0
"Dominica",2000,0
"Dominica",2001,0
"Dominica",2002,0
"Dominica",2003,0
"Dominica",2004,0
"Dominica",2005,0
"Dominica",2006,0
"Dominica",2007,0
"Dominica",2008,0
"Dominica",2009,0
"Dominica",2010,0
"Dominica",2011,0
"Dominica",2012,0
"Dominica",2013,0
"Dominica",2014,0
"Dominica",2015,0
"Dominica",2016,0
"Dominica",2017,0
"Dominica",2018,0
"Dominica",2019,0
"Dominica",2020,0
"Dominican Republic",1965,2.84078197578947
"Dominican Republic",1966,10.7456206478947
"Dominican Republic",1967,11.6337101773684
"Dominican Republic",1968,8.52067386210526
"Dominican Republic",1969,11.9889631563158
"Dominican Republic",1970,8.74522100789474
"Dominican Republic",1971,8.76923637368421
"Dominican Republic",1972,7.97414556473684
"Dominican Republic",1973,9.82779431263158
"Dominican Republic",1974,7.86832817315789
"Dominican Republic",1975,9.27819873894737
"Dominican Republic",1976,8.06701853157895
"Dominican Republic",1977,7.65566067736842
"Dominican Republic",1978,6.86615246263158
"Dominican Republic",1979,6.32573866526316
"Dominican Republic",1980,6.41282805263158
"Dominican Republic",1981,11.5398285573684
"Dominican Republic",1982,10.7868758663158
"Dominican Republic",1983,20.7755240952632
"Dominican Republic",1984,11.0834552978947
"Dominican Republic",1985,12.33483198
"Dominican Republic",1986,7.03031582578947
"Dominican Republic",1987,6.11282244894737
"Dominican Republic",1988,5.56416538684211
"Dominican Republic",1989,6.94516274210526
"Dominican Republic",1990,5.20127943947368
"Dominican Republic",1991,5.89072287842105
"Dominican Republic",1992,7.44163600736842
"Dominican Republic",1994,6.43640168842105
"Dominican Republic",1995,8.77992334947368
"Dominican Republic",1996,6.08415216631579
"Dominican Republic",1997,7.24330310052632
"Dominican Republic",1998,5.50907448789474
"Dominican Republic",1999,7.94638551052632
"Dominican Republic",2000,6.37250717
"Dominican Republic",2001,6.86217417421053
"Dominican Republic",2002,5.20736039894737
"Dominican Republic",2003,6.55762731421053
"Dominican Republic",2004,6.1047608931579
"Dominican Republic",2005,5.45458342894737
"Dominican Republic",2006,4.66262791105263
"Dominican Republic",2007,5.24866794578947
"Dominican Republic",2008,5.91867353526316
"Dominican Republic",2009,6.01689333263158
"Dominican Republic",2010,6.07669934052632
"Dominican Republic",2011,6.08380325105263
"Dominican Republic",2012,7.11306861526316
"Dominican Republic",2013,11.5623600657895
"Dominican Republic",2014,15.0125004826316
"Dominican Republic",2015,14.5478041694737
"Dominican Republic",2016,16.7119611178947
"Dominican Republic",2017,15.0188832968421
"Dominican Republic",2018,18.8434580452632
"Ecuador",1966,0
"Ecuador",1967,0
"Ecuador",1968,4.58042733210526
"Ecuador",1969,7.02680555947368
"Ecuador",1970,7.25512254736842
"Ecuador",1971,4.95346197368421
"Ecuador",1972,6.98847891578947
"Ecuador",1973,7.51851245842105
"Ecuador",1974,5.66035479631579
"Ecuador",1975,7.72004752947368
"Ecuador",1977,6.40502662736842
"Ecuador",1978,5.99474489736842
"Ecuador",1979,6.3081986231579
"Ecuador",1980,6.0091090268421
"Ecuador",1981,7.08938994684211
"Ecuador",1982,9.97064905421053
"Ecuador",1983,8.81480179052632
"Ecuador",1984,10.9948384094737
"Ecuador",1985,11.6339289321053
"Ecuador",1986,11.5663220231579
"Ecuador",1987,8.79591782368421
"Ecuador",1988,11.8328047636842
"Ecuador",1989,11.17337053
"Ecuador",1990,8.75515694526316
"Ecuador",1991,10.43477495
"Ecuador",1992,10.8816797347368
"Ecuador",1993,10.2146306231579
"Ecuador",1994,9.9335289368421
"Ecuador",1995,10.3180213868421
"Ecuador",1996,11.5415716305263
"Ecuador",1997,10.1173520610526
"Ecuador",1998,8.71731666105263
"Ecuador",1999,10.9742616394737
"Ecuador",2000,8.23379250421053
"Ecuador",2001,10.2325490415789
"Ecuador",2002,9.2873619068421
"Ecuador",2003,10.5698553321053
"Ecuador",2004,12.4006553210526
"Ecuador",2005,14.4921175884211
"Ecuador",2006,13.6113592426316
"Ecuador",2007,14.1854643405263
"Ecuador",2008,14.3000038610526
"Ecuador",2009,14.4070763468421
"Ecuador",2010,11.8627617878947
"Ecuador",2011,11.8411981484211
"Ecuador",2012,12.3680018726316
"Ecuador",2013,9.48309426736842
"Ecuador",2014,9.9302219868421
"Ecuador",2015,14.8810126542105
"Ecuador",2016,15.7946961184211
"Ecuador",2017,14.9780904621053
"Ecuador",2018,16.2005049247368
"Ecuador",2019,14.7181869678947
"Ecuador",2020,13.9280912694737
"Ecuador",2021,10.01513253
"Egypt",1965,0.208249842352941
"Egypt",1973,0.236910789411765
"Egypt",1974,0.11818803
"Egypt",1975,0.239840721176471
"Egypt",1976,0.266605785882353
"Egypt",1977,0.743293329411765
"Egypt",1978,0.458124989411765
"Egypt",1979,0.411534317647059
"Egypt",1980,0.0893109105882353
"Egypt",1987,0.127576825882353
"Egypt",2000,0.173330719473684
"Egypt",2001,0.152922916315789
"Egypt",2002,0.0734360789473684
"Egypt",2003,0.0736124752631579
"Egypt",2004,0.131576489473684
"Egypt",2005,0.155805613157895
"Egypt",2006,0.169278489473684
"Egypt",2007,0.0640883378947368
"Egypt",2008,0.113219167368421
"Egypt",2009,0.138238791578947
"Egypt",2010,0.120005476315789
"Egypt",2011,0.391000293157895
"Egypt",2012,0.486115197058824
"Egypt",2013,0.344258741764706
"Egypt",2014,0.233992489473684
"Egypt",2015,0.0966269157894737
"Egypt",2016,0.114852144736842
"Egypt",2017,0.112002479473684
"Egypt",2018,0.175837963684211
"Egypt",2019,0.112685846315789
"El Salvador",1990,29.8474486473684
"El Salvador",1991,36.0646306263158
"El Salvador",1992,18.5616378921053
"El Salvador",1993,20.4637499442105
"El Salvador",1995,20.5982947047368
"El Salvador",1996,22.3078894510526
"El Salvador",1997,20.630118181579
"El Salvador",1998,18.5911271342105
"El Salvador",1999,18.8134896663158
"El Salvador",2000,16.2914746257895
"El Salvador",2001,19.0081973068421
"El Salvador",2002,16.9650480068421
"El Salvador",2003,18.93616453
"El Salvador",2004,16.3736028647368
"El Salvador",2005,18.0156724010526
"El Salvador",2006,15.6618041189474
"El Salvador",2007,19.2204151857895
"El Salvador",2008,18.5281953194737
"El Salvador",2009,19.6262217457895
"El Salvador",2010,15.2140643626316
"El Salvador",2011,16.626976488421
"El Salvador",2012,18.7721625042105
"El Salvador",2013,19.2581625573684
"El Salvador",2014,16.5695276152632
"El Salvador",2015,12.3630423673684
"El Salvador",2016,9.45872408473684
"El Salvador",2017,10.5299878994737
"El Salvador",2018,9.69166552315789
"Estonia",1981,89.7001019510526
"Estonia",1982,83.9563686336842
"Estonia",1985,74.8321183447368
"Estonia",1986,66.2560324347368
"Estonia",1987,63.874150451579
"Estonia",1988,68.4371878731579
"Estonia",1989,59.672857171579
"Estonia",1990,69.7628822494737
"Estonia",1991,67.9265661705263
"Estonia",1992,76.6170486036842
"Estonia",1993,87.3632709110526
"Estonia",1994,92.6618193378947
"Estonia",1995,91.2896920552632
"Estonia",1996,90.5050209773684
"Estonia",1997,87.6275794826316
"Estonia",1998,73.3625767721053
"Estonia",1999,85.7253880268421
"Estonia",2000,61.05415643
"Estonia",2001,62.9778059494737
"Estonia",2002,61.4507894347368
"Estonia",2003,56.0054178242105
"Estonia",2004,53.4061267984211
"Estonia",2005,45.5620923089474
"Estonia",2006,39.3125335357895
"Estonia",2007,46.5738584352632
"Estonia",2008,40.2240596068421
"Estonia",2009,44.5402740289474
"Estonia",2010,36.6918785215789
"Estonia",2011,37.2144907036842
"Estonia",2012,41.2204575510526
"Estonia",2013,39.9800240389474
"Estonia",2014,43.5520494257895
"Estonia",2015,34.6574183121053
"Estonia",2016,31.8086246089474
"Estonia",2017,38.2858654794737
"Estonia",2018,37.054055
"Estonia",2019,32.1554689068421
"Estonia",2020,37.3103521252632
"Estonia",2021,31.3998160026316
"Fiji",1978,4.07207842631579
"Fiji",2001,9.10579470368421
"Fiji",2002,23.2613118463158
"Fiji",2003,2.42498758157895
"Fiji",2004,19.3248806863158
"Fiji",2005,6.5427259368421
"Fiji",2006,4.09647053105263
"Fiji",2007,3.14549027315789
"Fiji",2008,7.57298058210526
"Fiji",2009,6.8698799931579
"Fiji",2011,23.7286152142105
"Fiji",2012,14.8964383931579
"Finland",1952,43.6115363026316
"Finland",1953,42.555590511579
"Finland",1954,48.0615278873684
"Finland",1955,51.4824158973684
"Finland",1956,54.7173099752632
"Finland",1957,57.4139962068421
"Finland",1958,49.5651191710526
"Finland",1959,51.5679415468421
"Finland",1960,50.2728193610526
"Finland",1961,54.7287445589474
"Finland",1962,49.8337225736842
"Finland",1963,45.3056906405263
"Finland",1964,54.4459694478947
"Finland",1965,46.6973651242105
"Finland",1966,46.0398422405263
"Finland",1967,50.1624003963158
"Finland",1968,56.4556892447368
"Finland",1969,55.2403278042105
"Finland",1970,48.9826099489474
"Finland",1971,47.5785135457895
"Finland",1972,54.044299168421
"Finland",1973,52.4928624036842
"Finland",1974,52.243433418421
"Finland",1975,56.7380770594737
"Finland",1976,54.5458373747368
"Finland",1977,54.5318159221053
"Finland",1978,60.2421507794737
"Finland",1979,53.72542773
"Finland",1980,52.1035358947368
"Finland",1981,50.3117641747368
"Finland",1982,49.8311348736842
"Finland",1983,48.7611322015789
"Finland",1984,54.6646723905263
"Finland",1985,52.7659592236842
"Finland",1986,55.8477268568421
"Finland",1987,56.81344882
"Finland",1988,57.0493438436842
"Finland",1989,62.0692834721053
"Finland",1990,63.3131569957895
"Finland",1991,61.4647581436842
"Finland",1992,55.5784803536842
"Finland",1993,55.4585156526316
"Finland",1994,53.9936000431579
"Finland",1995,52.9526436057895
"Finland",1996,46.9539696763158
"Finland",1997,50.3872664136842
"Finland",1998,48.6728361005263
"Finland",1999,46.6440277510526
"Finland",2000,42.9262434121053
"Finland",2001,44.0516536531579
"Finland",2002,42.5820379268421
"Finland",2003,40.4157069284211
"Finland",2004,40.0933199810526
"Finland",2005,38.27500222
"Finland",2006,37.9540906357895
"Finland",2007,36.3378166910526
"Finland",2008,36.8009093715789
"Finland",2009,37.06864766
"Finland",2010,33.9605176947368
"Finland",2011,32.8301708189474
"Finland",2012,30.7095881410526
"Finland",2013,31.8758314542105
"Finland",2014,28.4437037978947
"Finland",2015,25.8424639642105
"Finland",2016,27.8259044321053
"Finland",2017,28.5862551652632
"Finland",2018,29.0863049694737
"Finland",2019,26.515917431579
"Finland",2020,25.0968283615789
"France",1950,47.0912443626316
"France",1951,46.5687344910526
"France",1952,47.219330538421
"France",1953,47.9410613794737
"France",1954,49.4394092647368
"France",1955,49.3690600368421
"France",1956,52.6914424389474
"France",1957,50.7073695931579
"France",1958,51.3290289036842
"France",1959,50.9000800668421
"France",1960,48.7206466378947
"France",1961,49.0767094610526
"France",1962,45.9483764205263
"France",1963,48.107882751579
"France",1964,45.1180393121053
"France",1965,45.2029535152632
"France",1966,46.2301278026316
"France",1967,46.0284202610526
"France",1968,44.88729404
"France",1969,44.6850298757895
"France",1970,43.5293917257895
"France",1971,43.4461671121053
"France",1972,45.9503305842105
"France",1973,44.7775804531579
"France",1974,43.9124220415789
"France",1975,43.4894425142105
"France",1976,43.5913470305263
"France",1977,44.1175164552632
"France",1978,47.0963946236842
"France",1979,49.4229919531579
"France",1980,52.3778336847368
"France",1981,51.7229692321053
"France",1982,56.8943424131579
"France",1983,58.6713202389474
"France",1984,59.17718156
"France",1985,60.7344993431579
"France",1986,61.92727353
"France",1987,57.8695305794737
"France",1988,54.5981324978947
"France",1989,54.2853289721053
"France",1990,52.9502173505263
"France",1991,51.4644478778947
"France",1992,51.6097711605263
"France",1993,52.9370615747368
"France",1994,51.0178013973684
"France",1995,49.948638871579
"France",1996,46.7439114226316
"France",1997,46.1619613805263
"France",1998,44.7410386736842
"France",1999,42.8721154478947
"France",2000,45.0585313573684
"France",2001,42.4192048326316
"France",2002,42.2925184478947
"France",2003,42.7330602878947
"France",2004,41.2528905331579
"France",2005,41.003990748421
"France",2006,38.955843901579
"France",2007,37.6797696621053
"France",2008,37.9486319768421
"France",2009,37.9493449536842
"France",2010,37.08605658
"France",2011,37.0132868294737
"France",2012,34.74488331
"France",2013,33.6138334752632
"France",2014,31.0827127589474
"France",2015,31.0154797084211
"France",2016,29.0047418463158
"France",2017,27.9019676342105
"French Guiana",1968,7.14879611105263
"French Guiana",1969,15.4378012684211
"French Guiana",1970,37.8243959636842
"French Guiana",1971,5.72406726210526
"French Guiana",1972,11.0185496915789
"French Guiana",1973,5.36696795526316
"French Guiana",1974,26.0849765578947
"French Guiana",1975,12.2723748526316
"French Guiana",1976,9.21145331631579
"French Guiana",1977,33.0234207678947
"French Guiana",1978,11.1803615963158
"French Guiana",1979,84.2435389568421
"French Guiana",2001,15.691967708421
"French Guiana",2002,14.0016351068421
"French Guiana",2003,19.3908626447368
"French Guiana",2004,24.8188881742105
"French Guiana",2005,46.7711072052632
"French Guiana",2006,13.2901009789474
"French Guiana",2007,16.7752185110526
