"Region Name","Country Name","suicides","Sex","Year","AgeGroup"
"Central and South America","Guyana",0,"Female",2006,"0-9 years"
"Central and South America","Guyana",0,"Female",2006,"0-9 years"
"Central and South America","Guyana",0,"Female",2006,"0-9 years"
"Central and South America","Guyana",0,"Male",2006,"0-9 years"
"Central and South America","Guyana",0,"Male",2006,"0-9 years"
"Central and South America","Guyana",1,"Male",2006,"0-9 years"
"Central and South America","Guyana",0,"Female",2007,"0-9 years"
"Central and South America","Guyana",0,"Female",2007,"0-9 years"
"Central and South America","Guyana",0,"Female",2007,"0-9 years"
"Central and South America","Guyana",0,"Male",2007,"0-9 years"
"Central and South America","Guyana",0,"Male",2007,"0-9 years"
"Central and South America","Guyana",0,"Male",2007,"0-9 years"
"Central and South America","Guyana",0,"Female",2008,"0-9 years"
"Central and South America","Guyana",0,"Female",2008,"0-9 years"
"Central and South America","Guyana",0,"Female",2008,"0-9 years"
"Central and South America","Guyana",0,"Male",2008,"0-9 years"
"Central and South America","Guyana",0,"Male",2008,"0-9 years"
"Central and South America","Guyana",0,"Male",2008,"0-9 years"
"Central and South America","Guyana",0,"Female",2009,"0-9 years"
"Central and South America","Guyana",0,"Female",2009,"0-9 years"
"Central and South America","Guyana",0,"Female",2009,"0-9 years"
"Central and South America","Guyana",0,"Male",2009,"0-9 years"
"Central and South America","Guyana",0,"Male",2009,"0-9 years"
"Central and South America","Guyana",0,"Male",2009,"0-9 years"
"Central and South America","Guyana",0,"Female",2010,"0-9 years"
"Central and South America","Guyana",0,"Female",2010,"0-9 years"
"Central and South America","Guyana",0,"Female",2010,"0-9 years"
"Central and South America","Guyana",0,"Male",2010,"0-9 years"
"Central and South America","Guyana",0,"Male",2010,"0-9 years"
"Central and South America","Guyana",0,"Male",2010,"0-9 years"
"Central and South America","Guyana",0,"Female",2011,"0-9 years"
"Central and South America","Guyana",0,"Female",2011,"0-9 years"
"Central and South America","Guyana",0,"Female",2011,"0-9 years"
"Central and South America","Guyana",0,"Male",2011,"0-9 years"
"Central and South America","Guyana",0,"Male",2011,"0-9 years"
"Central and South America","Guyana",1,"Male",2011,"0-9 years"
"Central and South America","Guyana",0,"Female",2012,"0-9 years"
"Central and South America","Guyana",0,"Female",2012,"0-9 years"
"Central and South America","Guyana",0,"Female",2012,"0-9 years"
"Central and South America","Guyana",0,"Male",2012,"0-9 years"
"Central and South America","Guyana",0,"Male",2012,"0-9 years"
"Central and South America","Guyana",0,"Male",2012,"0-9 years"
"Central and South America","Guyana",0,"Female",2013,"0-9 years"
"Central and South America","Guyana",0,"Female",2013,"0-9 years"
"Central and South America","Guyana",0,"Female",2013,"0-9 years"
"Central and South America","Guyana",0,"Male",2013,"0-9 years"
"Central and South America","Guyana",0,"Male",2013,"0-9 years"
"Central and South America","Guyana",0,"Male",2013,"0-9 years"
"Central and South America","Guyana",0,"Unknown",2013,"0-9 years"
"Central and South America","Guyana",0,"Unknown",2013,"0-9 years"
"Central and South America","Guyana",0,"Unknown",2013,"0-9 years"
"Central and South America","Guyana",0,"Female",2014,"0-9 years"
"Central and South America","Guyana",0,"Female",2014,"0-9 years"
"Central and South America","Guyana",0,"Female",2014,"0-9 years"
"Central and South America","Guyana",0,"Male",2014,"0-9 years"
"Central and South America","Guyana",0,"Male",2014,"0-9 years"
"Central and South America","Guyana",0,"Male",2014,"0-9 years"
"Central and South America","Guyana",0,"Female",2015,"0-9 years"
"Central and South America","Guyana",1,"Female",2015,"0-9 years"
"Central and South America","Guyana",0,"Female",2015,"0-9 years"
"Central and South America","Guyana",0,"Male",2015,"0-9 years"
"Central and South America","Guyana",0,"Male",2015,"0-9 years"
"Central and South America","Guyana",1,"Male",2015,"0-9 years"
"Central and South America","Guyana",0,"Female",2016,"0-9 years"
"Central and South America","Guyana",0,"Female",2016,"0-9 years"
"Central and South America","Guyana",0,"Female",2016,"0-9 years"
"Central and South America","Guyana",0,"Male",2016,"0-9 years"
"Central and South America","Guyana",0,"Male",2016,"0-9 years"
"Central and South America","Guyana",0,"Male",2016,"0-9 years"
"Central and South America","Guyana",0,"Female",2017,"0-9 years"
"Central and South America","Guyana",0,"Female",2017,"0-9 years"
"Central and South America","Guyana",0,"Female",2017,"0-9 years"
"Central and South America","Guyana",0,"Male",2017,"0-9 years"
"Central and South America","Guyana",0,"Male",2017,"0-9 years"
"Central and South America","Guyana",0,"Male",2017,"0-9 years"
"Central and South America","Guyana",0,"Female",2018,"0-9 years"
"Central and South America","Guyana",0,"Female",2018,"0-9 years"
"Central and South America","Guyana",0,"Female",2018,"0-9 years"
"Central and South America","Guyana",0,"Male",2018,"0-9 years"
"Central and South America","Guyana",0,"Male",2018,"0-9 years"
"Central and South America","Guyana",0,"Male",2018,"0-9 years"
"Central and South America","Guyana",0,"Female",2019,"0-9 years"
"Central and South America","Guyana",0,"Female",2019,"0-9 years"
"Central and South America","Guyana",0,"Female",2019,"0-9 years"
"Central and South America","Guyana",0,"Male",2019,"0-9 years"
"Central and South America","Guyana",0,"Male",2019,"0-9 years"
"Central and South America","Guyana",0,"Male",2019,"0-9 years"
"Central and South America","Guyana",0,"Female",1979,"10-19 years"
"Central and South America","Guyana",0,"Female",1979,"10-19 years"
"Central and South America","Guyana",0,"Male",1979,"10-19 years"
"Central and South America","Guyana",0,"Male",1979,"10-19 years"
"Central and South America","Guyana",0,"Female",1984,"10-19 years"
"Central and South America","Guyana",0,"Female",1984,"10-19 years"
"Central and South America","Guyana",0,"Male",1984,"10-19 years"
"Central and South America","Guyana",2,"Male",1984,"10-19 years"
"Central and South America","Guyana",0,"Female",1988,"10-19 years"
"Central and South America","Guyana",6,"Female",1988,"10-19 years"
"Central and South America","Guyana",0,"Male",1988,"10-19 years"
"Central and South America","Guyana",1,"Male",1988,"10-19 years"
"Central and South America","Guyana",1,"Female",1989,"10-19 years"
"Central and South America","Guyana",8,"Female",1989,"10-19 years"
"Central and South America","Guyana",2,"Male",1989,"10-19 years"
"Central and South America","Guyana",7,"Male",1989,"10-19 years"
"Central and South America","Guyana",2,"Female",1990,"10-19 years"
"Central and South America","Guyana",9,"Female",1990,"10-19 years"
"Central and South America","Guyana",2,"Male",1990,"10-19 years"
"Central and South America","Guyana",3,"Male",1990,"10-19 years"
"Central and South America","Guyana",0,"Female",1991,"10-19 years"
"Central and South America","Guyana",11,"Female",1991,"10-19 years"
"Central and South America","Guyana",1,"Male",1991,"10-19 years"
"Central and South America","Guyana",10,"Male",1991,"10-19 years"
"Central and South America","Guyana",1,"Female",1992,"10-19 years"
"Central and South America","Guyana",4,"Female",1992,"10-19 years"
"Central and South America","Guyana",1,"Male",1992,"10-19 years"
"Central and South America","Guyana",3,"Male",1992,"10-19 years"
"Central and South America","Guyana",2,"Female",1993,"10-19 years"
"Central and South America","Guyana",2,"Female",1993,"10-19 years"
"Central and South America","Guyana",0,"Male",1993,"10-19 years"
"Central and South America","Guyana",7,"Male",1993,"10-19 years"
"Central and South America","Guyana",3,"Female",1994,"10-19 years"
"Central and South America","Guyana",5,"Female",1994,"10-19 years"
"Central and South America","Guyana",0,"Male",1994,"10-19 years"
"Central and South America","Guyana",6,"Male",1994,"10-19 years"
"Central and South America","Guyana",0,"Female",1995,"10-19 years"
"Central and South America","Guyana",6,"Female",1995,"10-19 years"
"Central and South America","Guyana",0,"Male",1995,"10-19 years"
"Central and South America","Guyana",4,"Male",1995,"10-19 years"
"Central and South America","Guyana",0,"Female",1996,"10-19 years"
"Central and South America","Guyana",1,"Female",1996,"10-19 years"
"Central and South America","Guyana",0,"Male",1996,"10-19 years"
"Central and South America","Guyana",4,"Male",1996,"10-19 years"
"Central and South America","Guyana",1,"Female",1997,"10-19 years"
"Central and South America","Guyana",0,"Female",1997,"10-19 years"
"Central and South America","Guyana",0,"Male",1997,"10-19 years"
"Central and South America","Guyana",3,"Male",1997,"10-19 years"
"Central and South America","Guyana",2,"Female",1998,"10-19 years"
"Central and South America","Guyana",1,"Female",1998,"10-19 years"
"Central and South America","Guyana",0,"Male",1998,"10-19 years"
"Central and South America","Guyana",0,"Male",1998,"10-19 years"
"Central and South America","Guyana",2,"Female",1999,"10-19 years"
"Central and South America","Guyana",7,"Female",1999,"10-19 years"
"Central and South America","Guyana",1,"Male",1999,"10-19 years"
"Central and South America","Guyana",11,"Male",1999,"10-19 years"
"Central and South America","Guyana",1,"Female",2001,"10-19 years"
"Central and South America","Guyana",7,"Female",2001,"10-19 years"
"Central and South America","Guyana",0,"Male",2001,"10-19 years"
"Central and South America","Guyana",7,"Male",2001,"10-19 years"
"Central and South America","Guyana",3,"Female",2002,"10-19 years"
"Central and South America","Guyana",8,"Female",2002,"10-19 years"
"Central and South America","Guyana",2,"Male",2002,"10-19 years"
"Central and South America","Guyana",8,"Male",2002,"10-19 years"
"Central and South America","Guyana",2,"Female",2003,"10-19 years"
"Central and South America","Guyana",9,"Female",2003,"10-19 years"
"Central and South America","Guyana",1,"Male",2003,"10-19 years"
"Central and South America","Guyana",9,"Male",2003,"10-19 years"
"Central and South America","Guyana",2,"Female",2004,"10-19 years"
"Central and South America","Guyana",8,"Female",2004,"10-19 years"
"Central and South America","Guyana",4,"Male",2004,"10-19 years"
"Central and South America","Guyana",12,"Male",2004,"10-19 years"
"Central and South America","Guyana",2,"Female",2005,"10-19 years"
"Central and South America","Guyana",6,"Female",2005,"10-19 years"
"Central and South America","Guyana",1,"Male",2005,"10-19 years"
"Central and South America","Guyana",8,"Male",2005,"10-19 years"
"Central and South America","Guyana",4,"Female",2006,"10-19 years"
"Central and South America","Guyana",12,"Female",2006,"10-19 years"
"Central and South America","Guyana",4,"Male",2006,"10-19 years"
"Central and South America","Guyana",13,"Male",2006,"10-19 years"
"Central and South America","Guyana",3,"Female",2007,"10-19 years"
"Central and South America","Guyana",8,"Female",2007,"10-19 years"
"Central and South America","Guyana",1,"Male",2007,"10-19 years"
"Central and South America","Guyana",10,"Male",2007,"10-19 years"
"Central and South America","Guyana",4,"Female",2008,"10-19 years"
"Central and South America","Guyana",9,"Female",2008,"10-19 years"
"Central and South America","Guyana",0,"Male",2008,"10-19 years"
"Central and South America","Guyana",11,"Male",2008,"10-19 years"
"Central and South America","Guyana",6,"Female",2009,"10-19 years"
"Central and South America","Guyana",4,"Female",2009,"10-19 years"
"Central and South America","Guyana",1,"Male",2009,"10-19 years"
"Central and South America","Guyana",10,"Male",2009,"10-19 years"
"Central and South America","Guyana",5,"Female",2010,"10-19 years"
"Central and South America","Guyana",13,"Female",2010,"10-19 years"
"Central and South America","Guyana",2,"Male",2010,"10-19 years"
"Central and South America","Guyana",13,"Male",2010,"10-19 years"
"Central and South America","Guyana",4,"Female",2011,"10-19 years"
"Central and South America","Guyana",7,"Female",2011,"10-19 years"
"Central and South America","Guyana",2,"Male",2011,"10-19 years"
"Central and South America","Guyana",14,"Male",2011,"10-19 years"
"Central and South America","Guyana",2,"Female",2012,"10-19 years"
"Central and South America","Guyana",8,"Female",2012,"10-19 years"
"Central and South America","Guyana",4,"Male",2012,"10-19 years"
"Central and South America","Guyana",14,"Male",2012,"10-19 years"
"Central and South America","Guyana",1,"Female",2013,"10-19 years"
"Central and South America","Guyana",18,"Female",2013,"10-19 years"
"Central and South America","Guyana",1,"Male",2013,"10-19 years"
"Central and South America","Guyana",13,"Male",2013,"10-19 years"
"Central and South America","Guyana",0,"Unknown",2013,"10-19 years"
"Central and South America","Guyana",0,"Unknown",2013,"10-19 years"
"Central and South America","Guyana",4,"Female",2014,"10-19 years"
"Central and South America","Guyana",12,"Female",2014,"10-19 years"
"Central and South America","Guyana",2,"Male",2014,"10-19 years"
"Central and South America","Guyana",11,"Male",2014,"10-19 years"
"Central and South America","Guyana",3,"Female",2015,"10-19 years"
"Central and South America","Guyana",14,"Female",2015,"10-19 years"
"Central and South America","Guyana",1,"Male",2015,"10-19 years"
"Central and South America","Guyana",22,"Male",2015,"10-19 years"
"Central and South America","Guyana",4,"Female",2016,"10-19 years"
"Central and South America","Guyana",9,"Female",2016,"10-19 years"
"Central and South America","Guyana",2,"Male",2016,"10-19 years"
"Central and South America","Guyana",19,"Male",2016,"10-19 years"
"Central and South America","Guyana",5,"Female",2017,"10-19 years"
"Central and South America","Guyana",10,"Female",2017,"10-19 years"
"Central and South America","Guyana",1,"Male",2017,"10-19 years"
"Central and South America","Guyana",17,"Male",2017,"10-19 years"
"Central and South America","Guyana",0,"Female",2018,"10-19 years"
"Central and South America","Guyana",9,"Female",2018,"10-19 years"
"Central and South America","Guyana",2,"Male",2018,"10-19 years"
"Central and South America","Guyana",6,"Male",2018,"10-19 years"
"Central and South America","Guyana",2,"Female",2019,"10-19 years"
"Central and South America","Guyana",11,"Female",2019,"10-19 years"
"Central and South America","Guyana",3,"Male",2019,"10-19 years"
"Central and South America","Guyana",14,"Male",2019,"10-19 years"
"Central and South America","Guyana",0,"Female",1979,"20-29 years"
"Central and South America","Guyana",0,"Female",1979,"20-29 years"
"Central and South America","Guyana",0,"Male",1979,"20-29 years"
"Central and South America","Guyana",0,"Male",1979,"20-29 years"
"Central and South America","Guyana",3,"Female",1984,"20-29 years"
"Central and South America","Guyana",0,"Female",1984,"20-29 years"
"Central and South America","Guyana",2,"Male",1984,"20-29 years"
"Central and South America","Guyana",0,"Male",1984,"20-29 years"
"Central and South America","Guyana",4,"Female",1988,"20-29 years"
"Central and South America","Guyana",0,"Female",1988,"20-29 years"
"Central and South America","Guyana",11,"Male",1988,"20-29 years"
"Central and South America","Guyana",9,"Male",1988,"20-29 years"
"Central and South America","Guyana",7,"Female",1989,"20-29 years"
"Central and South America","Guyana",4,"Female",1989,"20-29 years"
"Central and South America","Guyana",13,"Male",1989,"20-29 years"
"Central and South America","Guyana",11,"Male",1989,"20-29 years"
"Central and South America","Guyana",3,"Female",1990,"20-29 years"
"Central and South America","Guyana",0,"Female",1990,"20-29 years"
"Central and South America","Guyana",15,"Male",1990,"20-29 years"
"Central and South America","Guyana",13,"Male",1990,"20-29 years"
"Central and South America","Guyana",9,"Female",1991,"20-29 years"
"Central and South America","Guyana",1,"Female",1991,"20-29 years"
"Central and South America","Guyana",15,"Male",1991,"20-29 years"
"Central and South America","Guyana",11,"Male",1991,"20-29 years"
"Central and South America","Guyana",4,"Female",1992,"20-29 years"
"Central and South America","Guyana",2,"Female",1992,"20-29 years"
"Central and South America","Guyana",9,"Male",1992,"20-29 years"
"Central and South America","Guyana",12,"Male",1992,"20-29 years"
"Central and South America","Guyana",2,"Female",1993,"20-29 years"
"Central and South America","Guyana",1,"Female",1993,"20-29 years"
"Central and South America","Guyana",11,"Male",1993,"20-29 years"
"Central and South America","Guyana",10,"Male",1993,"20-29 years"
"Central and South America","Guyana",4,"Female",1994,"20-29 years"
"Central and South America","Guyana",2,"Female",1994,"20-29 years"
"Central and South America","Guyana",15,"Male",1994,"20-29 years"
"Central and South America","Guyana",9,"Male",1994,"20-29 years"
"Central and South America","Guyana",4,"Female",1995,"20-29 years"
"Central and South America","Guyana",4,"Female",1995,"20-29 years"
"Central and South America","Guyana",12,"Male",1995,"20-29 years"
"Central and South America","Guyana",10,"Male",1995,"20-29 years"
"Central and South America","Guyana",3,"Female",1996,"20-29 years"
"Central and South America","Guyana",0,"Female",1996,"20-29 years"
"Central and South America","Guyana",10,"Male",1996,"20-29 years"
"Central and South America","Guyana",13,"Male",1996,"20-29 years"
"Central and South America","Guyana",0,"Female",1997,"20-29 years"
"Central and South America","Guyana",1,"Female",1997,"20-29 years"
"Central and South America","Guyana",6,"Male",1997,"20-29 years"
"Central and South America","Guyana",7,"Male",1997,"20-29 years"
"Central and South America","Guyana",0,"Female",1998,"20-29 years"
"Central and South America","Guyana",0,"Female",1998,"20-29 years"
"Central and South America","Guyana",4,"Male",1998,"20-29 years"
"Central and South America","Guyana",5,"Male",1998,"20-29 years"
"Central and South America","Guyana",13,"Female",1999,"20-29 years"
"Central and South America","Guyana",6,"Female",1999,"20-29 years"
"Central and South America","Guyana",21,"Male",1999,"20-29 years"
"Central and South America","Guyana",25,"Male",1999,"20-29 years"
"Central and South America","Guyana",8,"Female",2001,"20-29 years"
"Central and South America","Guyana",5,"Female",2001,"20-29 years"
"Central and South America","Guyana",15,"Male",2001,"20-29 years"
"Central and South America","Guyana",24,"Male",2001,"20-29 years"
"Central and South America","Guyana",5,"Female",2002,"20-29 years"
"Central and South America","Guyana",6,"Female",2002,"20-29 years"
"Central and South America","Guyana",23,"Male",2002,"20-29 years"
"Central and South America","Guyana",13,"Male",2002,"20-29 years"
"Central and South America","Guyana",11,"Female",2003,"20-29 years"
"Central and South America","Guyana",3,"Female",2003,"20-29 years"
"Central and South America","Guyana",18,"Male",2003,"20-29 years"
"Central and South America","Guyana",16,"Male",2003,"20-29 years"
"Central and South America","Guyana",9,"Female",2004,"20-29 years"
"Central and South America","Guyana",7,"Female",2004,"20-29 years"
"Central and South America","Guyana",13,"Male",2004,"20-29 years"
"Central and South America","Guyana",25,"Male",2004,"20-29 years"
"Central and South America","Guyana",10,"Female",2005,"20-29 years"
"Central and South America","Guyana",5,"Female",2005,"20-29 years"
"Central and South America","Guyana",13,"Male",2005,"20-29 years"
"Central and South America","Guyana",24,"Male",2005,"20-29 years"
"Central and South America","Guyana",8,"Female",2006,"20-29 years"
"Central and South America","Guyana",8,"Female",2006,"20-29 years"
"Central and South America","Guyana",16,"Male",2006,"20-29 years"
"Central and South America","Guyana",28,"Male",2006,"20-29 years"
"Central and South America","Guyana",7,"Female",2007,"20-29 years"
"Central and South America","Guyana",5,"Female",2007,"20-29 years"
"Central and South America","Guyana",17,"Male",2007,"20-29 years"
"Central and South America","Guyana",9,"Male",2007,"20-29 years"
"Central and South America","Guyana",4,"Female",2008,"20-29 years"
"Central and South America","Guyana",1,"Female",2008,"20-29 years"
"Central and South America","Guyana",9,"Male",2008,"20-29 years"
"Central and South America","Guyana",19,"Male",2008,"20-29 years"
"Central and South America","Guyana",10,"Female",2009,"20-29 years"
"Central and South America","Guyana",4,"Female",2009,"20-29 years"
"Central and South America","Guyana",4,"Male",2009,"20-29 years"
"Central and South America","Guyana",12,"Male",2009,"20-29 years"
"Central and South America","Guyana",8,"Female",2010,"20-29 years"
"Central and South America","Guyana",5,"Female",2010,"20-29 years"
"Central and South America","Guyana",14,"Male",2010,"20-29 years"
"Central and South America","Guyana",9,"Male",2010,"20-29 years"
"Central and South America","Guyana",3,"Female",2011,"20-29 years"
"Central and South America","Guyana",4,"Female",2011,"20-29 years"
"Central and South America","Guyana",17,"Male",2011,"20-29 years"
"Central and South America","Guyana",19,"Male",2011,"20-29 years"
"Central and South America","Guyana",6,"Female",2012,"20-29 years"
"Central and South America","Guyana",5,"Female",2012,"20-29 years"
"Central and South America","Guyana",16,"Male",2012,"20-29 years"
"Central and South America","Guyana",13,"Male",2012,"20-29 years"
"Central and South America","Guyana",11,"Female",2013,"20-29 years"
"Central and South America","Guyana",2,"Female",2013,"20-29 years"
"Central and South America","Guyana",21,"Male",2013,"20-29 years"
"Central and South America","Guyana",14,"Male",2013,"20-29 years"
"Central and South America","Guyana",0,"Unknown",2013,"20-29 years"
"Central and South America","Guyana",1,"Unknown",2013,"20-29 years"
"Central and South America","Guyana",4,"Female",2014,"20-29 years"
"Central and South America","Guyana",4,"Female",2014,"20-29 years"
"Central and South America","Guyana",26,"Male",2014,"20-29 years"
"Central and South America","Guyana",19,"Male",2014,"20-29 years"
"Central and South America","Guyana",8,"Female",2015,"20-29 years"
"Central and South America","Guyana",8,"Female",2015,"20-29 years"
"Central and South America","Guyana",17,"Male",2015,"20-29 years"
"Central and South America","Guyana",15,"Male",2015,"20-29 years"
"Central and South America","Guyana",3,"Female",2016,"20-29 years"
"Central and South America","Guyana",4,"Female",2016,"20-29 years"
"Central and South America","Guyana",25,"Male",2016,"20-29 years"
"Central and South America","Guyana",12,"Male",2016,"20-29 years"
"Central and South America","Guyana",6,"Female",2017,"20-29 years"
"Central and South America","Guyana",3,"Female",2017,"20-29 years"
"Central and South America","Guyana",25,"Male",2017,"20-29 years"
"Central and South America","Guyana",17,"Male",2017,"20-29 years"
"Central and South America","Guyana",2,"Female",2018,"20-29 years"
"Central and South America","Guyana",3,"Female",2018,"20-29 years"
"Central and South America","Guyana",16,"Male",2018,"20-29 years"
"Central and South America","Guyana",14,"Male",2018,"20-29 years"
"Central and South America","Guyana",7,"Female",2019,"20-29 years"
"Central and South America","Guyana",6,"Female",2019,"20-29 years"
"Central and South America","Guyana",17,"Male",2019,"20-29 years"
"Central and South America","Guyana",7,"Male",2019,"20-29 years"
"Central and South America","Guyana",0,"Female",1979,"30-39 years"
"Central and South America","Guyana",0,"Female",1979,"30-39 years"
"Central and South America","Guyana",0,"Male",1979,"30-39 years"
"Central and South America","Guyana",0,"Male",1979,"30-39 years"
"Central and South America","Guyana",0,"Female",1984,"30-39 years"
"Central and South America","Guyana",1,"Female",1984,"30-39 years"
"Central and South America","Guyana",1,"Male",1984,"30-39 years"
"Central and South America","Guyana",0,"Male",1984,"30-39 years"
"Central and South America","Guyana",2,"Female",1988,"30-39 years"
"Central and South America","Guyana",0,"Female",1988,"30-39 years"
"Central and South America","Guyana",6,"Male",1988,"30-39 years"
